STATUS|SM_RECORD|CO_ITEM|LOC|SHIPDATE|SCHEDSHIPDATE|SCHEDARRIVDATE|CO_ORDERID|CO_QTY|U_SALES_DOCUMENT|U_SHIP_CONDITION|U_DMDGROUP_CODE|VL_ORDERID|LOADID|VLL_DEST|VLL_SOURCE|VLL_QTY|VLL_ITEM|ASSIGNED_PLANT|U_OVERALLSTS|P1
2|8207|4055RUPLUS|4000101030|2016-02-19|2016-02-19|2016-02-19|3019527591000120|570|Z1AA|Z1|CPU|3019527591000120|3657005467000010|4000101030|US8R|570|4055RUPLUS|US8R|A|0
2|8243|4055RUPLUS|4000101338|2016-02-15|2016-02-15|2016-02-15|3019541785000010|536|Z1AA|Z2|ISS|3019541785000010|3657030216000010|4000101338|US85|536|4055RUPLUS|US85|A|0
2|8244|4055RUPLUS|4000101338|2016-02-16|2016-02-16|2016-02-16|3019541789000010|536|Z1AA|Z2|ISS|3019541789000010|3657040480000010|4000101338|US85|536|4055RUPLUS|US85|A|0
2|52694|4055RUPLUS|4000304490|2016-02-25|2016-02-25|2016-02-25|3019317714000015|570|Z1AA|Z2|ISS|3019317714000015|3656922350000010|4000304490|USM6|570|4055RUPLUS|USM6|A|0
2|53099|4055RUPLUS|4000305492|2016-02-18|2016-02-18|2016-02-18|3019528418000020|570|Z1AA|Z2|ISS|3019528418000020|3657041893000010|4000305492|UT1K|570|4055RUPLUS|UT1K|A|0
2|64931|4055RUPLUS|6101004709|2016-02-16|2016-02-16|2016-02-16|3019528106000090|570|Z1AA|Z2|ISS|3019528106000090|3657041113000010|6101004709|UT3C|570|4055RUPLUS|UT3C|A|0
2|64931|4055RUPLUS|6101004709|2016-02-16|2016-02-16|2016-02-16|3019528106000110|570|Z1AA|Z2|ISS|3019528106000110|3657041115000010|6101004709|UT3C|570|4055RUPLUS|UT3C|A|0
2|64988|4055RUPLUS|6101006271|2016-02-16|2016-02-16|2016-02-16|3019508158000010|540|Z1AA|Z2|ISS|3019508158000010|3657035761000010|6101006271|USNJ|540|4055RUPLUS|USNJ|A|0
2|65041|4055RUPLUS|6101007270|2016-02-16|2016-02-16|2016-02-16|3018766335000230|570|Z1AA|Z2|ISS|3018766335000230|3656868767000010|6101007270|USE2|570|4055RUPLUS|USE2|A|0
2|65061|4055RUPLUS|6101007314|2016-02-15|2016-02-15|2016-02-15|3019358628000130|528|Z1AA|Z2|ISS|3019358628000130|3656892648000010|6101007314|UT1K|528|4055RUPLUS|UT1K|A|0
1|4579|4055RUPLUS|4000072771|2016-02-22|||3019557468000010|420|Z1AA|Z2|ISS|||||||US8Z||0
1|61444|4055RUPLUS|6100485095|2016-02-17|||3019526107000320|570|Z1AA|Z2|ISS|||||||USNT||0
1|3629|4055RUPLUS|4000062537|2016-02-19|||3019491064000010|480|Z1AA|Z2|ISS|||||||USQ4||0
1|20410|4055RUPLUS|4000182676|2016-02-22|||3019555675000010|570|Z1AA|Z2|ISS|||||||USIE||0
1|4030|4055RUPLUS|4000066349|2016-02-19|||3019539657000010|450|Z1AA|Z2|ISS|||||||USXK||0
1|64994|4055RUPLUS|6101006271|2016-02-24|||3019508146000020|540|Z1AA|Z2|ISS|||||||USNJ||0
1|9359|4055RUPLUS|4000112833|2016-02-18|||3019549362000010|570|Z1AA|Z2|ISS|||||||UT74||0
1|60490|4055RUPLUS|6100380135|2016-02-18|||3019526926000770|570|Z1AA|Z2|ISS|||||||US6P||0
1|41784|4055RUPLUS|4000266694|2016-02-17|||3019549266000010|570|Z1AA|Z2|ISS|||||||US8Z||0
1|9359|4055RUPLUS|4000112833|2016-02-18|||3019540772000010|570|Z1AA|Z2|ISS|||||||UT74||0
1|61107|4055RUPLUS|6100444852|2016-02-26|||3019532115000012|570|Z1AA|Z2|ISS|||||||USKI||0
1|17597|4055RUPLUS|4000167554|2016-02-19|||3019527876000050|570|Z1AA|Z2|ISS|||||||USG5||0
4|-2362|4055RUPLUS|6101004709|2016-02-20|||3019528106000350|570|Z1AA|Z2|ISS|||||||UT3C||0
4|-2367|4055RUPLUS|4000259693|2016-02-29|||3019344957000010|570|Z1AA|Z2|ISS|||||||UT3C||0
1|17039|4055RUPLUS|4000165222|2016-02-19|||3019527247000430|570|Z1AA|Z2|ISS|||||||USYZ||0
4|-2154|4055RUPLUS|4000111669|2016-02-20|||3019556923000007|570|Z1AA|Z2|ISS|||||||UT13||0
1|60612|4055RUPLUS|6100385461|2016-02-17|||3019542241000010|570|Z1AA|Z2|ISS|||||||UT2J||0
1|60400|4055RUPLUS|6100375622|2016-02-18|||3019551627000010|570|Z1AA|Z2|ISS|||||||US6D||0
1|16376|4055RUPLUS|4000162835|2016-02-17|||3019528328000012|570|Z1AA|Z2|ISS|||||||USLN||0
1|60425|4055RUPLUS|6100376925|2016-02-17|||3019509383000006|570|Z1AA|Z2|ISS|||||||USJA||0
4|-2397|4055RUPLUS|6131756154|2016-02-18|||3019500700000010|570|Z1AA|Z2|ISS|||||||UT43||0
1|7398|4055RUPLUS|4000095371|2016-02-23|||3019484598000050|570|Z1AA|Z2|ISS|||||||USYL||0
1|4343|4055RUPLUS|4000068758|2016-02-19|||3019527769000220|570|Z1AA|Z2|ISS|||||||USNZ||0
1|1567|4055RUPLUS|4000002655|2016-02-18|||3019527421000890|570|Z1AA|Z2|ISS|||||||USIL||0
4|-2240|4055RUPLUS|4000034515|2016-02-27|||3019527940000350|570|Z1AA|Z2|ISS|||||||UT29||0
1|9199|4055RUPLUS|4000111669|2016-02-19|||3019556923000005|570|Z1AA|Z2|ISS|||||||UT13||0
4|-2416|4055RUPLUS|6100384444|2016-02-20|||3019527923000370|570|Z1AA|Z2|ISS|||||||UT45||0
1|49166|4055RUPLUS|4000288798|2016-02-26|||3019557430000001|570|Z1AA|Z2|ISS|||||||UT3C||0
1|59908|4055RUPLUS|6100356607|2016-02-18|||3019526075000140|570|Z1AA|Z2|ISS|||||||USXK||0
1|62848|4055RUPLUS|6100635290|2016-02-23|||3019376003000010|510|Z1AA|Z2|ISS|||||||USVI||0
1|63196|4055RUPLUS|6100687563|2016-02-17|||3019526628000020|540|Z1AA|Z2|ISS|||||||USIE||0
1|61772|4055RUPLUS|6100518229|2016-02-17|||3019490468000010|570|Z1AA|Z2|ISS|||||||USOB||0
1|21970|4055RUPLUS|4000191316|2016-02-22|||3019527477000060|570|Z1AA|Z2|ISS|||||||US8Y||0
1|56705|4055RUPLUS|6100170996|2016-02-18|||3019541573000010|570|Z1AA|Z2|ISS|||||||UT29||0
1|68192|4055RUPLUS|6131439177|2016-02-19|||3019539443000008|570|Z1AA|Z2|ISS|||||||USGA||0
4|-2362|4055RUPLUS|6101004709|2016-02-20|||3019528106000550|570|Z1AA|Z2|ISS|||||||UT3C||0
1|7954|4055RUPLUS|4000099358|2016-02-18|||3019473300000010|540|Z1AA|Z2|ISS|||||||USHD||0
1|56159|4055RUPLUS|6100146577|2016-02-18|||3019528235000028|570|Z1AA|Z2|ISS|||||||US8Y||0
1|67551|4055RUPLUS|6101073297|2016-02-24|||3019549361000010|570|Z1AA|Z2|ISS|||||||UT2J||0
1|63443|4055RUPLUS|6100701404|2016-02-19|||3019526211000090|570|Z1AA|Z2|ISS|||||||USNH||0
0|0|4055RUPLUS|4000247220|2016-02-20|||3019527816000280|570|Z1AA|Z2|ISS|||||||||0
1|32429|4055RUPLUS|4000229360|2016-02-26|||3019490530000010|570|Z1AA|Z2|ISS|||||||UT30||0
1|13478|4055RUPLUS|4000144654|2016-02-26|||3019533649000010|570|Z1AA|Z2|ISS|||||||USWL||0
1|57854|4055RUPLUS|6100226712|2016-02-17|||3019525931000110|570|Z1AA|Z2|ISS|||||||USI9||0
4|-2193|4055RUPLUS|6131704193|2016-02-24|||3019527633000010|570|Z1AA|Z2|ISS|||||||UT1F||0
1|65287|4055RUPLUS|6101011336|2016-02-19|||3019539329000010|570|Z1AA|Z2|ISS|||||||USUA||0
1|52025|4055RUPLUS|4000302420|2016-02-18|||3019528497000040|570|Z1AA|Z2|ISS|||||||USKI||0
1|52024|4055RUPLUS|4000302420|2016-02-17|||3019541293000004|570|Z1AA|Z2|ISS|||||||USE1||0
1|50852|4055RUPLUS|4000293579|2016-02-17|||3019558171000010|300|Z1AA|Z2|ISS|||||||UT85||0
1|25638|4055RUPLUS|4000202636|2016-02-18|||3019527551000670|570|Z1AA|Z2|ISS|||||||USNT||0
1|66291|4055RUPLUS|6101033358|2016-02-25|||3019525352000010|570|Z1AA|Z2|ISS|||||||UT45||0
1|59837|4055RUPLUS|6100349929|2016-02-18|||3019544496000010|540|Z1AA|Z2|ISS|||||||USVZ||0
1|11664|4055RUPLUS|4000129960|2016-02-18|||3019557091000001|570|Z1AA|Z2|ISS|||||||USIH||0
1|63416|4055RUPLUS|6100701360|2016-02-22|||3019526194000020|570|Z1AA|Z2|ISS|||||||UT1E||0
1|63172|4055RUPLUS|6100682657|2016-02-19|||3019479839000005|570|Z1AA|Z2|ISS|||||||USA9||0
0|0|4055RUPLUS|6100637555|2016-02-22|||3019549281000010|570|Z1AA|Z2|ISS|||||||||0
0|0|4055RUPLUS|4000002655|2016-02-21|||3019527421000850|570|Z1AA|Z2|ISS|||||||||0
1|65339|4055RUPLUS|6101012530|2016-02-17|||3019557065000010|570|Z1AA|Z2|ISS|||||||UT1F||0
1|6355|4055RUPLUS|4000088844|2016-02-18|||3019527824000020|570|Z1AA|Z2|ISS|||||||USE1||0
1|57319|4055RUPLUS|6100206850|2016-02-19|||3019429358000010|540|Z1AA|Z2|ISS|||||||USE1||0
1|10918|4055RUPLUS|4000123506|2016-02-18|||3019526806000020|570|Z1AA|Z2|ISS|||||||UT2W||0
1|64932|4055RUPLUS|6101004709|2016-02-17|||3019528106000140|570|Z1AA|Z2|ISS|||||||UT3C||0
1|33029|4055RUPLUS|4000232128|2016-02-23|||3019524473000010|570|Z1AA|Z2|ISS|||||||USFC||0
1|56870|4055RUPLUS|6100179871|2016-02-20|||3019549937000001|570|Z1AA|Z2|ISS|||||||USP9||0
1|8106|4055RUPLUS|4000100409|2016-02-18|||3019548903000010|570|Z1AA|Z2|ISS|||||||USLN||0
1|63037|4055RUPLUS|6100668968|2016-02-19|||3019480732000010|570|Z1AA|Z2|ISS|||||||US8S||0
4|-489|4055RUPLUS|4000113666|2016-02-20|||3019526737000080|570|Z1AA|Z2|ISS|||||||USA7||0
1|55621|4055RUPLUS|6100119534|2016-02-18|||3019525552000130|570|Z1AA|Z2|ISS|||||||US8T||0
1|55514|4055RUPLUS|6100114129|2016-02-19|||3019525837000060|570|Z1AA|Z2|ISS|||||||USMZ||0
1|55861|4055RUPLUS|6100128212|2016-02-19|||3019527846000520|1|Z1AA|Z2|ISS|||||||US8Z||0
0|0|4055RUCUST|6100248814|2016-02-17|||3019526506000060|570|Z1AA|Z2|ISS|||||||||0
4|-335|4055RUPLUS|6101006351|2016-02-29|||3019428299000010|570|Z1AA|Z2|ISS|||||||US6D||0
4|-1201|4055RUPLUS|6101007298|2016-02-27|||3019368583000180|570|Z1AA|Z2|ISS|||||||USMR||0
1|10654|4055RUPLUS|4000122487|2016-02-22|||3019551270000003|570|Z1AA|Z2|ISS|||||||USWL||0
1|18624|4055RUPLUS|4000172282|2016-02-17|||3019403532000010|570|Z1AA|Z2|ISS|||||||USHD||0
1|61249|4055RUPLUS|6100456624|2016-02-22|||3019398760000010|504|Z1AA|Z2|ISS|||||||USXP||0
4|-1129|4055RUPLUS|4000090247|2016-02-22|||3019556683000010|570|Z1AA|Z2|ISS|||||||USKM||0
1|60528|4055RUPLUS|6100381410|2016-02-19|||3019544510000010|540|Z1AA|Z2|ISS|||||||USGA||0
4|-2130|4055RUPLUS|6100459355|2016-02-17|||3019528082000060|570|Z1AA|Z2|ISS|||||||UT08||0
4|-2439|4055RUPLUS|6101076793|2016-02-20|||3019526320000250|570|Z1AA|Z2|ISS|||||||UT52||0
4|-807|4055RUPLUS|6101012558|2016-02-29|||3019527777000030|570|Z1AA|Z2|ISS|||||||USI8||0
1|5213|4055RUPLUS|4000077667|2016-02-18|||3019528088000103|570|Z1AA|Z2|ISS|||||||UT3A||0
1|50775|4055RUPLUS|4000293466|2016-02-19|||3019499857000010|570|Z1AA|Z2|ISS|||||||UT3C||0
1|39380|4055RUPLUS|4000257577|2016-02-19|||3019532662000010|570|Z1AA|Z2|ISS|||||||UT52||0
1|17952|4055RUPLUS|4000169746|2016-02-17|||3019533262000010|504|Z1AA|Z2|ISS|||||||UT13||0
1|67785|4055RUPLUS|6130090071|2016-02-17|||3019531741000010|540|Z1AA|Z2|ISS|||||||USIH||0
1|18531|4055RUPLUS|4000171833|2016-02-19|||3019532011000003|570|Z1AA|Z2|ISS|||||||UT1F||0
1|65047|4055RUPLUS|6101007270|2016-02-22|||3018766335000920|570|Z1AA|Z2|ISS|||||||UT1K||0
1|59555|4055RUPLUS|6100336201|2016-02-18|||3019541117000011|570|Z1AA|Z2|ISS|||||||UT42||0
1|67921|4055RUPLUS|6130324952|2016-02-19|||3019526295000210|570|Z1AA|Z2|ISS|||||||USGA||0
1|63410|4055RUPLUS|6100701360|2016-02-18|||3019526194000130|570|Z1AA|Z2|ISS|||||||UT2O||0
4|-2204|4055RUPLUS|6101007270|2016-02-29|||3019438328000300|570|Z1AA|Z2|ISS|||||||UT1K||0
4|-1341|4055RUPLUS|4000126302|2016-02-18|||3019523638000010|570|Z1AA|Z2|ISS|||||||USOR||0
1|10373|4055RUPLUS|4000119294|2016-02-19|||3019534009000010|570|Z1AA|Z2|ISS|||||||USXA||0
1|57839|4055RUPLUS|6100226491|2016-02-19|||3019557083000010|570|Z1AA|Z2|ISS|||||||USRE||0
0|0|4055RUPLUS|6101012610|2016-02-17|||3019527578000030|570|Z1AA|Z2|ISS|||||||||0
1|61536|4055RUPLUS|6100490374|2016-02-19|||3019528437000050|570|Z1AA|Z2|ISS|||||||USLN||0
4|-1173|4055RUPLUS|4000092860|2016-02-29|||3019172982000023|570|Z1AA|Z2|ISS|||||||USM6||0
1|58894|4055RUPLUS|6100272644|2016-02-18|||3019525004000010|570|Z1AA|Z2|ISS|||||||UT3A||0
1|41237|4055RUPLUS|4000264524|2016-02-23|||3019465267000010|360|Z1AA|Z2|ISS|||||||USNT||0
1|25766|4055RUPLUS|4000202896|2016-02-17|||3019557911000010|570|Z1AA|Z2|ISS|||||||USG5||0
1|56704|4055RUPLUS|6100170996|2016-02-17|||3019541553000010|570|Z1AA|Z2|ISS|||||||UT29||0
1|61820|4055RUPLUS|6100528156|2016-02-22|||3019466068000006|570|Z1AA|Z2|ISS|||||||US4J||0
1|34375|4055RUPLUS|4000239277|2016-02-18|||3019542167000010|280|Z1AA|Z2|ISS|||||||USUA||0
1|62301|4055RUPLUS|6100577058|2016-02-23|||3019550258000010|504|Z1AA|Z2|ISS|||||||USQM||0
1|54691|4055RUPLUS|4000309420|2016-02-18|||3019317861000250|570|Z1AA|Z2|ISS|||||||USFD||0
1|54426|4055RUPLUS|4000308761|2016-02-17|||3019551189000002|570|Z1AA|Z2|ISS|||||||UT11||0
1|62800|4055RUPLUS|6100632541|2016-02-19|||3019550913000030|540|Z1AA|Z2|ISS|||||||USM6||0
1|58333|4055RUPLUS|6100240055|2016-02-17|||3019527151000170|570|Z1AA|Z2|ISS|||||||USKM||0
1|62279|4055RUPLUS|6100574382|2016-02-18|||3019516103000010|570|Z1AA|Z2|ISS|||||||UT2J||0
1|64989|4055RUPLUS|6101006271|2016-02-17|||3019557236000010|540|Z1AA|Z2|ISS|||||||USNJ||0
1|18005|4055RUPLUS|4000169861|2016-02-18|||3019481588000030|570|Z1AA|Z2|ISS|||||||UT2Q||0
1|22085|4055RUPLUS|4000192000|2016-02-19|||3019527644000040|570|Z1AA|Z2|ISS|||||||USWL||0
1|67888|4055RUPLUS|6130226782|2016-02-24|||3019541933000010|570|Z1AA|Z2|ISS|||||||USQM||0
1|55448|4055RUPLUS|6100109741|2016-02-19|||3019550168000010|570|Z1AA|Z2|ISS|||||||USQM||0
1|876|4055RUPLUS|3000084776|2016-02-18|||3019526976000100|570|Z1AA|Z2|ISS|||||||USIT||0
4|-704|4055RUPLUS|4000189926|2016-02-20|||3019528055000260|570|Z1AA|Z2|ISS|||||||USGA||0
1|66633|4055RUPLUS|6101044550|2016-02-22|||3018956797000016|570|Z1AA|Z2|ISS|||||||USG8||0
1|61226|4055RUPLUS|6100455616|2016-02-19|||3019549540000010|570|Z1AA|Z2|ISS|||||||UT2J||0
1|61226|4055RUPLUS|6100455616|2016-02-19|||3019549537000010|570|Z1AA|Z2|ISS|||||||UT2J||0
1|30993|4055RUPLUS|4000224852|2016-02-16|||3019557918000010|300|Z1AA|Z2|ISS|||||||USXK||0
1|57268|4055RUPLUS|6100202658|2016-02-23|||3019557822000010|540|Z1AA|Z2|ISS|||||||US8X||0
1|60301|4055RUPLUS|6100372787|2016-02-18|||3019550071000010|570|Z1AA|Z2|ISS|||||||USKR||0
4|-1607|4055RUPLUS|6100635290|2016-02-28|||3019481885000010|510|Z1AA|Z2|ISS|||||||USVI||0
1|12155|4055RUPLUS|4000131684|2016-02-19|||3019527602000040|570|Z1AA|Z2|ISS|||||||USYZ||0
1|53993|4055RUPLUS|4000308090|2016-02-19|||3019557793000010|540|Z1AA|Z2|ISS|||||||UT2J||0
1|55577|4055RUPLUS|6100115930|2016-02-26|||3019551509000010|570|Z1AA|Z2|ISS|||||||UT2J||0
1|68237|4055RUPLUS|6131704193|2016-02-22|||3019527633000030|570|Z1AA|Z2|ISS|||||||UT31||0
1|10373|4055RUPLUS|4000119294|2016-02-19|||3019534006000010|570|Z1AA|Z2|ISS|||||||USXA||0
4|-1279|4055RUPLUS|6100532882|2016-02-22|||3019378327000010|570|Z1AA|Z2|ISS|||||||USNT||0
1|2254|4055RUPLUS|4000034515|2016-02-25|||3019527940000270|570|Z1AA|Z2|ISS|||||||UT29||0
1|62842|4055RUPLUS|6100635290|2016-02-18|||3019375975000010|510|Z1AA|Z2|ISS|||||||USIP||0
0|0|4055RUPLUS|4000305599|2016-02-18|||3019523611000010|570|Z1AA|Z2|ISS|||||||||0
1|55574|4055RUPLUS|6100115930|2016-02-23|||3019551499000010|570|Z1AA|Z2|ISS|||||||UT2Q||0
1|10602|4055RUPLUS|4000120551|2016-02-17|||3019541922000010|300|Z1AA|Z2|ISS|||||||USNT||0
1|67535|4055RUPLUS|6101073144|2016-02-26|||3019514409000010|570|Z1AA|Z2|ISS|||||||US8Z||0
4|-2189|4055RUPLUS|4000202230|2016-02-20|||3019473198000010|570|Z1AA|Z2|ISS|||||||UT1F||0
1|61520|4055RUPLUS|6100489153|2016-02-17|||3019517003000010|570|Z1AA|Z2|ISS|||||||USM6||0
4|-1600|4055RUPLUS|6100634399|2016-02-29|||3019541184000180|570|Z1AA|Z2|ISS|||||||USVI||0
1|14867|4055RUPLUS|4000153858|2016-02-22|||3019551116000010|570|Z1AA|Z2|ISS|||||||US8R||0
1|58426|4055RUPLUS|6100248725|2016-02-19|||3019525564000100|570|Z1AA|Z2|ISS|||||||UT55||0
1|21682|4055RUPLUS|4000189742|2016-02-18|||3019527667000040|570|Z1AA|Z2|ISS|||||||USZM||0
4|-1284|4055RUPLUS|6100532882|2016-02-29|||3019378359000010|570|Z1AA|Z2|ISS|||||||USNT||0
1|41254|4055RUPLUS|4000264579|2016-02-17|||3019558176000010|285|Z1AA|Z2|ISS|||||||UT2Q||0
1|15346|4055RUPLUS|4000156717|2016-02-19|||3019442606000050|570|Z1AA|Z2|ISS|||||||USIR||0
1|68193|4055RUPLUS|6131439177|2016-02-22|||3019539443000012|570|Z1AA|Z2|ISS|||||||USGA||0
0|0|4055RUCUST|4000153473|2016-02-18|||3019538346000010|540|Z1AA|Z2|ISS|||||||||0
1|31910|4055RUPLUS|4000227866|2016-02-19|||3019508673000003|570|Z1AA|Z2|ISS|||||||USIR||0
1|6383|4055RUPLUS|4000088859|2016-02-17|||3019517538000010|570|Z1AA|Z2|ISS|||||||USWL||0
1|53550|4055RUPLUS|4000306610|2016-02-18|||3019557886000010|570|Z1AA|Z2|ISS|||||||UT52||0
1|65704|4055RUPLUS|6101019454|2016-02-23|||3019419014000010|570|Z1AA|Z2|ISS|||||||USXG||0
1|61224|4055RUPLUS|6100455616|2016-02-17|||3019549491000010|570|Z1AA|Z2|ISS|||||||UT2J||0
1|3744|4055RUPLUS|4000063816|2016-02-18|||3019550173000010|570|Z1AA|Z2|ISS|||||||USYP||0
1|21681|4055RUPLUS|4000189742|2016-02-18|||3019527667000240|570|Z1AA|Z2|ISS|||||||USYX||0
1|65675|4055RUPLUS|6101019187|2016-02-17|||3019526565000040|570|Z1AA|Z2|ISS|||||||USRK||0
1|64320|4055RUPLUS|6100779054|2016-02-19|||3019508104000010|570|Z1AA|Z2|ISS|||||||UT76||0
1|23354|4055RUPLUS|4000198113|2016-02-23|||3019539225000010|570|Z1AA|Z2|ISS|||||||USYZ||0
0|0|4055RUPREMIUM|4000083439|2016-02-18|||3019283711000070|570|Z1AA|Z2|ISS|||||||||0
1|64443|4055RUPLUS|6100788348|2016-02-18|||3019549755000010|570|Z1AA|Z2|ISS|||||||USOA||0
1|16443|4055RUPLUS|4000162843|2016-02-18|||3019550197000010|570|Z1AA|Z2|ISS|||||||USVI||0
1|59273|4055RUPLUS|6100322573|2016-02-17|||3019527843000030|570|Z1AA|Z2|ISS|||||||USYZ||0
4|-1694|4055RUPLUS|6100256804|2016-02-23|||3019472502000010|570|Z1AA|Z2|ISS|||||||USWN||0
1|56160|4055RUPLUS|6100146577|2016-02-19|||3019528235000040|570|Z1AA|Z2|ISS|||||||US8Y||0
1|1120|4055RUPLUS|3000144677|2016-02-18|||3019516027000010|450|Z1AA|Z2|ISS|||||||UT1K||0
0|0|4055RUPLUS|4000242339|2016-02-24|||3019266035000023|570|Z1AA|Z2|ISS|||||||||0
1|57268|4055RUPLUS|6100202658|2016-02-23|||3019557818000010|540|Z1AA|Z2|ISS|||||||US8X||0
1|5135|4055RUPLUS|4000076947|2016-02-22|||3019541423000010|570|Z1AA|Z2|ISS|||||||UT1K||0
1|58097|4055RUPLUS|6100234865|2016-02-23|||3019403012000010|570|Z1AA|Z2|ISS|||||||USMY||0
1|64462|4055RUPLUS|6100788776|2016-02-19|||3019531977000010|570|Z1AA|Z2|ISS|||||||UT2W||0
1|4595|4055RUPLUS|4000072863|2016-02-24|||3019378962000061|570|Z1AA|Z2|ISS|||||||UT45||0
1|67550|4055RUPLUS|6101073297|2016-02-17|||3019524404000010|570|Z1AA|Z2|ISS|||||||UT2J||0
4|-1151|4055RUPLUS|4000083453|2016-02-29|||3019484637000070|570|Z1AA|Z2|ISS|||||||USKZ||0
1|18130|4055RUPLUS|4000170197|2016-02-19|||3019527348000390|570|Z1AA|Z2|ISS|||||||USYZ||0
1|66498|4055RUPLUS|6101038861|2016-02-25|||3019558789000010|540|Z1AA|Z2|ISS|||||||UT13||0
4|-2489|4055RUPLUS|4000310470|2016-02-19|||3019550373000010|570|Z1AA|Z2|ISS|||||||UT68||0
1|33760|4055RUPLUS|4000236279|2016-02-22|||3019482950000010|570|Z1AA|Z2|ISS|||||||USE1||0
1|63640|4055RUPLUS|6100717870|2016-02-18|||3019541271000010|570|Z1AA|Z2|ISS|||||||USI8||0
1|21048|4055RUPLUS|4000185609|2016-02-18|||3019534199000010|570|Z1AA|Z2|ISS|||||||UT43||0
1|16489|4055RUPLUS|4000162848|2016-02-22|||3019556558000010|570|Z1AA|Z2|ISS|||||||US8R||0
1|68030|4055RUPLUS|6130465817|2016-02-22|||3019429303000010|450|Z1AA|Z2|ISS|||||||US6P||0
1|11777|4055RUPLUS|4000130398|2016-02-17|||3019527116000070|570|Z1AA|Z2|ISS|||||||USHD||0
1|19241|4055RUPLUS|4000177006|2016-02-19|||3019527353000400|570|Z1AA|Z2|ISS|||||||USXK||0
1|38504|4055RUPLUS|4000253931|2016-02-26|||3019507001000010|140|Z1AA|Z2|ISS|||||||USKR||0
1|56705|4055RUPLUS|6100170996|2016-02-18|||3019541572000010|570|Z1AA|Z2|ISS|||||||UT29||0
1|16497|4055RUPLUS|4000162849|2016-02-22|||3019551336000010|570|Z1AA|Z2|ISS|||||||USNT||0
1|1378|4055RUPLUS|4000000055|2016-02-19|||3019555490000010|570|Z1AA|Z2|ISS|||||||USXW||0
1|41096|4055RUPLUS|4000263828|2016-02-23|||3019491209000010|570|Z1AA|Z2|ISS|||||||USIE||0
1|61116|4055RUPLUS|6100444889|2016-02-23|||3019557658000010|570|Z1AA|Z2|ISS|||||||USM6||0
1|40649|4055RUPLUS|4000262851|2016-02-19|||3019528034000090|570|Z1AA|Z2|ISS|||||||USHD||0
1|2331|4055RUPLUS|4000038478|2016-02-19|||3019555499000010|570|Z1AA|Z2|ISS|||||||USH3||0
1|67824|4055RUPLUS|6130161468|2016-02-26|||3019453736000010|570|Z1AA|Z2|ISS|||||||USQ4||0
1|3398|4055RUPLUS|4000059344|2016-02-25|||3019421646000010|570|Z1AA|Z2|ISS|||||||USK5||0
1|59389|4055RUPLUS|6100325696|2016-02-19|||3019526482000190|570|Z1AA|Z2|ISS|||||||USWA||0
4|-1200|4055RUPLUS|6101007298|2016-02-27|||3019368583000190|570|Z1AA|Z2|ISS|||||||USMR||0
1|31896|4055RUPLUS|4000227832|2016-02-18|||3019528195000120|570|Z1AA|Z2|ISS|||||||US8R||0
1|49065|4055RUPLUS|4000288609|2016-02-17|||3019550490000010|128|Z1AA|Z2|ISS|||||||USWL||0
1|60604|4055RUPLUS|6100384444|2016-02-19|||3019527923000300|570|Z1AA|Z2|ISS|||||||UT45||0
1|11145|4055RUPLUS|4000124535|2016-02-19|||3019557966000010|510|Z1AA|Z2|ISS|||||||UT35||0
4|-2417|4055RUPLUS|4000176909|2016-02-20|||3019549652000010|504|Z1AA|Z2|ISS|||||||UT45||0
1|32703|4055RUPLUS|4000230547|2016-02-17|||3019555042000010|162|Z1AA|Z2|ISS|||||||USIT||0
1|10566|4055RUPLUS|4000120462|2016-02-19|||3019527369000380|570|Z1AA|Z2|ISS|||||||US8T||0
1|14402|4055RUPLUS|4000151200|2016-02-19|||3019511784000010|540|Z1AA|Z2|ISS|||||||USHD||0
1|16501|4055RUPLUS|4000162849|2016-02-26|||3019551344000010|570|Z1AA|Z2|ISS|||||||USNT||0
1|48538|4055RUPLUS|4000287547|2016-02-17|||3019482452000010|570|Z1AA|Z2|ISS|||||||USK5||0
1|9705|4055RUPLUS|4000115699|2016-02-19|||3019248964000010|504|Z1AA|Z2|ISS|||||||USIQ||0
1|56370|4055RUPLUS|6100159027|2016-02-17|||3019526586000040|570|Z1AA|Z2|ISS|||||||USIE||0
1|4423|4055RUPLUS|4000069453|2016-02-23|||3019515672000003|570|Z1AA|Z2|ISS|||||||US6P||0
1|15741|4055RUPLUS|4000159223|2016-02-22|||3019547764000010|540|Z1AA|Z2|ISS|||||||US8Z||0
1|9151|4055RUPLUS|4000111245|2016-02-19|||3019541687000010|570|Z1AA|Z2|ISS|||||||USVI||0
1|66871|4055RUPLUS|6101048306|2016-02-23|||3019421227000010|450|Z1AA|Z2|ISS|||||||USYL||0
1|11763|4055RUPLUS|4000130379|2016-02-16|||3019557731000001|570|Z1AA|Z2|ISS|||||||USNJ||0
1|34703|4055RUPLUS|4000240775|2016-02-17|||3019354975000090|570|Z1AA|Z2|ISS|||||||USKP||0
1|4925|4055RUPLUS|4000074786|2016-02-25|||3019462237000010|540|Z1AA|Z2|ISS|||||||USYC||0
1|8566|4055RUPLUS|4000107495|2016-02-18|||3019532777000010|540|Z1AA|Z2|ISS|||||||US1M||0
1|21681|4055RUPLUS|4000189742|2016-02-18|||3019527667000130|570|Z1AA|Z2|ISS|||||||USYX||0
