STATUS|SM_RECORD|CO_ITEM|LOC|SHIPDATE|SCHEDSHIPDATE|SCHEDARRIVDATE|CO_ORDERID|CO_QTY|U_SALES_DOCUMENT|U_SHIP_CONDITION|U_DMDGROUP_CODE|VL_ORDERID|LOADID|VLL_DEST|VLL_SOURCE|VLL_QTY|VLL_ITEM|ASSIGNED_PLANT|U_OVERALLSTS|P1|FIRMSW|SM417_RECNUM|SM417_EFF|SOURCING|MINLEADTIME|DUR
2|171220|4055RUPLUS|6100103989|2016-02-24|2016-02-24|2016-02-24|3019569402000240|570|Z1AA|Z1|CPU|3019569402000240|3657059657000010|6100103989|USYP|570|4055RUPLUS|USYP|A|0|0|171463|24-FEB-16|ISS9DEL|0|1440
2|171221|4055RUPLUS|6100103989|2016-02-25|2016-02-25|2016-02-25|3019569402000330|570|Z1AA|Z1|CPU|3019569402000330|3657059727000010|6100103989|USYP|570|4055RUPLUS|USYP|A|0|0|171464|25-FEB-16|ISS9DEL|0|1440
2|171221|4055RUPLUS|6100103989|2016-02-25|2016-02-25|2016-02-25|3019569402000410|570|Z1AA|Z1|CPU|3019569402000410|3657059748000010|6100103989|USYP|570|4055RUPLUS|USYP|A|0|0|171464|25-FEB-16|ISS9DEL|0|1440
2|171221|4055RUPLUS|6100103989|2016-02-25|2016-02-25|2016-02-25|3019569402000900|570|Z1AA|Z1|CPU|3019569402000900|3657059764000010|6100103989|USYP|570|4055RUPLUS|USYP|A|0|0|171464|25-FEB-16|ISS9DEL|0|1440
2|171221|4055RUPLUS|6100103989|2016-02-25|2016-02-25|2016-02-25|3019569402000920|570|Z1AA|Z1|CPU|3019569402000920|3657059768000010|6100103989|USYP|570|4055RUPLUS|USYP|A|0|0|171464|25-FEB-16|ISS9DEL|0|1440
2|171222|4055RUPLUS|6100103989|2016-02-26|2016-02-26|2016-02-26|3019569402000430|570|Z1AA|Z1|CPU|3019569402000430|3657059774000010|6100103989|USYP|570|4055RUPLUS|USYP|A|0|0|171466|26-FEB-16|ISS9DEL|0|1440
2|171222|4055RUPLUS|6100103989|2016-02-26|2016-02-26|2016-02-26|3019569402000450|570|Z1AA|Z1|CPU|3019569402000450|3657059778000010|6100103989|USYP|570|4055RUPLUS|USYP|A|0|0|171466|26-FEB-16|ISS9DEL|0|1440
2|171222|4055RUPLUS|6100103989|2016-02-26|2016-02-26|2016-02-26|3019569402000940|570|Z1AA|Z1|CPU|3019569402000940|3657059791000010|6100103989|USYP|570|4055RUPLUS|USYP|A|0|0|171466|26-FEB-16|ISS9DEL|0|1440
2|171222|4055RUPLUS|6100103989|2016-02-26|2016-02-26|2016-02-26|3019569402000980|570|Z1AA|Z1|CPU|3019569402000980|3657059795000010|6100103989|USYP|570|4055RUPLUS|USYP|A|0|0|171466|26-FEB-16|ISS9DEL|0|1440
2|171223|4055RUPLUS|6100103989|2016-02-27|2016-02-27|2016-02-27|3019569402001200|570|Z1AA|Z1|CPU|3019569402001200|3657059808000010|6100103989|USYP|570|4055RUPLUS|USYP|A|0|0|171467|27-FEB-16|ISS9DEL|0|1440
2|171223|4055RUPLUS|6100103989|2016-02-27|2016-02-27|2016-02-27|3019569402001390|570|Z1AA|Z1|CPU|3019569402001390|3657059811000010|6100103989|USYP|570|4055RUPLUS|USYP|A|0|0|171467|27-FEB-16|ISS9DEL|0|1440
2|171223|4055RUPLUS|6100103989|2016-02-27|2016-02-27|2016-02-27|3019569402001400|570|Z1AA|Z1|CPU|3019569402001400|3657059813000010|6100103989|USYP|570|4055RUPLUS|USYP|A|0|0|171467|27-FEB-16|ISS9DEL|0|1440
2|171223|4055RUPLUS|6100103989|2016-02-27|2016-02-27|2016-02-27|3019569402001520|570|Z1AA|Z1|CPU|3019569402001520|3657059826000010|6100103989|USYP|570|4055RUPLUS|USYP|A|0|0|171467|27-FEB-16|ISS9DEL|0|1440
2|171223|4055RUPLUS|6100103989|2016-02-27|2016-02-27|2016-02-27|3019569402001540|570|Z1AA|Z1|CPU|3019569402001540|3657059828000010|6100103989|USYP|570|4055RUPLUS|USYP|A|0|0|171467|27-FEB-16|ISS9DEL|0|1440
2|171220|4055RUPLUS|6100103989|2016-02-24|2016-02-24|2016-02-24|3019570102000120|570|Z1AA|Z2|ISS|3019570102000120|3657094279000010|6100103989|USYP|570|4055RUPLUS|USYP|A|0|0|171463|24-FEB-16|ISS9DEL|0|1440
2|173389|4055RUPLUS|6100218507|2016-02-24|2016-02-24|2016-02-24|3019567980000010|570|Z1AA|Z2|ISS|3019567980000010|3657105614000010|6100218507|USQ8|570|4055RUPLUS|USQ8|A|0|0|173644|24-FEB-16|ISS9DEL|0|1440
2|173403|4055RUPLUS|6100219613|2016-02-25|2016-02-25|2016-02-25|3019569804000120|570|Z1AA|Z2|ISS|3019569804000120|3657108608000010|6100219613|USIV|570|4055RUPLUS|USIV|A|0|0|173658|25-FEB-16|ISS9DEL|0|1440
2|173425|4055RUPLUS|6100219855|2016-02-24|2016-02-24|2016-02-24|3019569806000060|570|Z1AA|Z1|CPU|3019569806000060|3657059478000010|6100219855|UT43|570|4055RUPLUS|UT43|A|0|0|173680|24-FEB-16|ISS9DEL|0|1440
2|173427|4055RUPLUS|6100219855|2016-02-26|2016-02-26|2016-02-26|3019569806000090|570|Z1AA|Z1|CPU|3019569806000090|3657059496000010|6100219855|UT43|570|4055RUPLUS|UT43|A|0|0|173682|26-FEB-16|ISS9DEL|0|1440
2|173428|4055RUPLUS|6100219855|2016-02-27|2016-02-27|2016-02-27|3019569806000080|570|Z1AA|Z1|CPU|3019569806000080|3657059507000010|6100219855|UT43|570|4055RUPLUS|UT43|A|0|0|173683|27-FEB-16|ISS9DEL|0|1440
2|173467|4055RUPLUS|6100220638|2016-02-24|2016-02-23|2016-02-24|3019569561000050|570|Z1AA|Z2|ISS|3019569561000050|3657090202000010|6100220638|UT13|570|4055RUPLUS|UT13|A|0|0|173722|23-FEB-16|ISS9DEL|1440|1440
2|173512|4055RUPLUS|6100222547|2016-02-24|2016-02-24|2016-02-24|3019608850000001|102|Z1AA|Z1|CPU|3019608850000001|3657106408000010|6100222547|USWT|102|4055RUPLUS|USWT|A|0|0|173767|24-FEB-16|ISS9DEL|0|1440
5|11048|4001AI|6100222967|2016-02-25|2016-02-25|2016-02-25|3129202426000290|450|Z1BA|Z2|COL|3129202426000290|3750340621000010|US8Z|6100222967|450|4001AI|US8Z|A|0|0|11058|25-FEB-16|COL9DEL|0|1440
5|93303|4001AI|6100223252|2016-02-26|2016-02-26|2016-02-26|3129252218000010|248|Z1BA|Z2|COL|3129252218000010|3750372997000010|UT2Q|6100223252|248|4001AI|UT2Q|A|0|0|93445|26-FEB-16|COL9DEL|0|1440
2|173554|4055RUPLUS|6100224082|2016-02-23|2016-02-23|2016-02-23|3019600498000001|570|Z1AA|Z2|ISS|3019600498000001|3657097082000010|6100224082|USYX|570|4055RUPLUS|USYX|A|0|0|173809|23-FEB-16|ISS9DEL|0|1440
2|173595|4055RUPLUS|6100225009|2016-03-04|2016-03-04|2016-03-04|3019612142000020|570|Z1AA|Z1|CPU|3019612142000020|3657109733000010|6100225009|USFC|570|4055RUPLUS|USFC|A|0|0|173851|04-MAR-16|ISS9DEL|0|1440
2|173614|4055RUPLUS|6100226491|2016-02-25|2016-02-25|2016-02-25|3019573351000010|570|Z1AA|Z2|ISS|3019573351000010|3657106482000010|6100226491|USRE|570|4055RUPLUS|USRE|A|0|0|173870|25-FEB-16|ISS9DEL|0|1440
2|164658|4055RUPLUS|4000287793|2016-02-27|2016-02-27|2016-02-27|3019570113000110|570|Z1AA|Z2|ISS|3019570113000110|3657074064000010|4000287793|UT32|570|4055RUPLUS|UT32|A|0|0|164900|27-FEB-16|ISS9DEL|0|1440
2|164806|4055RUPLUS|4000287993|2016-02-23|2016-02-23|2016-02-23|3019592467000001|540|Z1AA|Z2|ISS|3019592467000001|3657095703000010|4000287993|USH3|540|4055RUPLUS|USH3|A|0|0|165048|23-FEB-16|ISS9DEL|0|1440
2|164826|4055RUPLUS|4000288060|2016-02-23|2016-02-23|2016-02-23|3019610923000001|180|Z1AA|Z1|CPU|3019610923000001|3657108889000010|4000288060|USK5|180|4055RUPLUS|USK5|A|0|0|165068|23-FEB-16|ISS9DEL|0|1440
2|165628|4055RUPLUS|4000290398|2016-02-23|2016-02-23|2016-02-23|3019572324000010|570|Z1AA|Z2|ISS|3019572324000010|3657090197000010|4000290398|US8J|570|4055RUPLUS|US8J|A|0|0|165870|23-FEB-16|ISS9DEL|0|1440
5|62654|4001AI|4000290834|2016-02-23|2016-02-23|2016-02-23|3129230489000020|450|Z1BA|Z2|COL|3129230489000020|3750345497000010|USQ4|4000290834|450|4001AI|USQ4|A|0|0|62745|23-FEB-16|COL9DEL|0|1440
5|12553|4001AI|4000290834|2016-02-23|2016-02-23|2016-02-23|3129239620000130|450|Z1BA|Z2|COL|3129239620000130|3750358066000010|USA3|4000290834|450|4001AI|USA3|A|0|0|12570|23-FEB-16|COL9DEL|0|1440
5|12553|4001AI|4000290834|2016-02-23|2016-02-23|2016-02-23|3129239620000150|450|Z1BA|Z2|COL|3129239620000150|3750358068000010|USA3|4000290834|450|4001AI|USA3|A|0|0|12570|23-FEB-16|COL9DEL|0|1440
5|12557|4001AI|4000290834|2016-02-24|2016-02-24|2016-02-24|3129239620000040|450|Z1BA|Z2|COL|3129239620000040|3750358073000010|USA3|4000290834|450|4001AI|USA3|A|0|0|12574|24-FEB-16|COL9DEL|0|1440
5|12562|4001AI|4000290834|2016-02-26|2016-02-26|2016-02-26|3129239620000360|450|Z1BA|Z2|COL|3129239620000360|3750358093000010|USA3|4000290834|450|4001AI|USA3|A|0|0|12579|26-FEB-16|COL9DEL|0|1440
5|12562|4001AI|4000290834|2016-02-26|2016-02-26|2016-02-26|3129239620000400|450|Z1BA|Z2|COL|3129239620000400|3750358097000010|USA3|4000290834|450|4001AI|USA3|A|0|0|12579|26-FEB-16|COL9DEL|0|1440
2|171981|4055RUPLUS|6100148673|2016-02-24|2016-02-24|2016-02-24|3019583860000010|570|Z1AA|Z2|ISS|3019583860000010|3657101914000010|6100148673|USHD|570|4055RUPLUS|USHD|A|0|0|172234|24-FEB-16|ISS9DEL|0|1440
0|0|4001AI|6100150044|2016-02-25|2016-02-25|2016-02-29|3129202326000090|450|Z1BA|Z2|COL|3129202326000090|3750358568000010|USZR|6100150044|450|4001AI||A|0|0|0||UNMET|0|0
2|175158|4055RUPLUS|6100325972|2016-02-25|2016-02-25|2016-02-25|3019568326000040|570|Z1AA|Z2|ISS|3019568326000040|3657073071000010|6100325972|US8X|570|4055RUPLUS|US8X|A|0|0|175418|25-FEB-16|ISS9DEL|0|1440
5|41894|4001AI|6100327122|2016-02-26|2016-02-26|2016-02-26|3129203478000020|450|Z1BA|Z2|COL|3129203478000020|3750356307000010|USIR|6100327122|450|4001AI|USIR|A|0|0|41969|26-FEB-16|COL9DEL|0|1440
5|29620|4001AI|6100397403|2016-02-25|2016-02-25|2016-02-25|3129203937000090|450|Z1BA|Z2|COL|3129203937000090|3750340688000010|USG8|6100397403|450|4001AI|USG8|A|0|0|29644|25-FEB-16|COL9DEL|0|1440
5|31115|4001AI|6100398493|2016-02-24|2016-02-24|2016-02-24|3129205452000030|450|Z1BA|Z2|COL|3129205452000030|3750329570000010|USGA|6100398493|450|4001AI|USGA|A|0|0|31141|24-FEB-16|COL9DEL|0|1440
0|0|4001AI|6100399599|2016-02-23|2016-02-23|2016-02-23|3129202452000070|450|Z1BA|Z2|COL|3129202452000070|3750334450000010|USQM|6100399599|450|4001AI||A|0|0|0||UNMET|0|0
0|0|4001AI|6100399599|2016-02-24|2016-02-24|2016-02-24|3129202452000030|450|Z1BA|Z2|COL|3129202452000030|3750365879000010|USQM|6100399599|450|4001AI||A|0|0|0||UNMET|0|0
0|0|4001AI|6100399599|2016-02-26|2016-02-26|2016-02-29|3129202452000040|450|Z1BA|Z2|COL|3129202452000040|3750371166000010|USQM|6100399599|450|4001AI||A|0|0|0||UNMET|0|0
5|64849|4001AI|6100399820|2016-02-24|2016-02-24|2016-02-24|3129202872000030|450|Z1BA|Z2|COL|3129202872000030|3750329930000010|USQ8|6100399820|450|4001AI|USQ8|A|0|0|64946|24-FEB-16|COL9DEL|0|1440
2|176283|4055RUPLUS|6100400337|2016-02-24|2016-02-24|2016-02-24|3019568318000090|570|Z1AA|Z2|ISS|3019568318000090|3657095693000010|6100400337|US8S|570|4055RUPLUS|US8S|A|0|0|176545|24-FEB-16|ISS9DEL|0|1440
5|7801|4001AI|6100401997|2016-02-24|2016-02-24|2016-02-24|3129203025000050|450|Z1BA|Z2|COL|3129203025000050|3750329565000010|US8X|6100401997|450|4001AI|US8X|A|0|0|7810|24-FEB-16|COL9DEL|0|1440
2|178507|4055RUPLUS|6100640113|2016-02-23|2016-02-23|2016-02-23|3019569927000015|570|Z1AA|Z2|ISS|3019569927000015|3657090121000010|6100640113|USA4|570|4055RUPLUS|USA4|A|0|0|178787|23-FEB-16|ISS9DEL|0|1440
2|178507|4055RUPLUS|6100640113|2016-02-23|2016-02-23|2016-02-23|3019569927000045|570|Z1AA|Z2|ISS|3019569927000045|3657090124000010|6100640113|USA4|570|4055RUPLUS|USA4|A|0|0|178787|23-FEB-16|ISS9DEL|0|1440
2|178518|4055RUPLUS|6100640122|2016-02-25|2016-02-25|2016-02-25|3019570261000082|570|Z1AA|Z2|ISS|3019570261000082|3657084691000010|6100640122|USA3|570|4055RUPLUS|USA3|A|0|0|178798|25-FEB-16|ISS9DEL|0|1440
2|178518|4055RUPLUS|6100640122|2016-02-25|2016-02-25|2016-02-25|3019570261000092|570|Z1AA|Z2|ISS|3019570261000092|3657084692000010|6100640122|USA3|570|4055RUPLUS|USA3|A|0|0|178798|25-FEB-16|ISS9DEL|0|1440
2|178528|4055RUPLUS|6100640131|2016-02-23|2016-02-23|2016-02-23|3019570268000120|570|Z1AA|Z2|ISS|3019570268000120|3657089606000010|6100640131|USK5|570|4055RUPLUS|USK5|A|0|0|178808|23-FEB-16|ISS9DEL|0|1440
2|178529|4055RUPLUS|6100640131|2016-02-24|2016-02-24|2016-02-24|3019570268000130|570|Z1AA|Z2|ISS|3019570268000130|3657101842000010|6100640131|USK5|570|4055RUPLUS|USK5|A|0|0|178809|24-FEB-16|ISS9DEL|0|1440
5|20879|4001AI|6100673006|2016-02-23|2016-02-23|2016-02-23|3129251782000010|50|Z1BA|Z2|COL|3129251782000010|3750372375000010|USE1|6100673006|50|4001AI|USE1|A|0|0|20904|23-FEB-16|COL9DEL|0|1440
5|39515|4001AI|6100216082|2016-02-24|2016-02-24|2016-02-24|3129202636000020|450|Z1BA|Z2|COL|3129202636000020|3750355298000010|USIK|6100216082|450|4001AI|USIK|A|0|0|39586|24-FEB-16|COL9DEL|0|1440
5|39527|4001AI|6100216082|2016-02-25|2016-02-25|2016-02-25|3129202636000110|450|Z1BA|Z2|COL|3129202636000110|3750367731000010|USIK|6100216082|450|4001AI|USIK|A|0|0|39597|25-FEB-16|COL9DEL|0|1440
2|173356|4055RUPLUS|6100217624|2016-02-23|2016-02-23|2016-02-23|3019575057000010|420|Z1AA|Z2|ISS|3019575057000010|3657089495000010|6100217624|USZR|420|4055RUPLUS|USZR|A|0|0|173611|23-FEB-16|ISS9DEL|0|1440
2|173357|4055RUPLUS|6100217624|2016-02-24|2016-02-24|2016-02-24|3019575071000010|420|Z1AA|Z2|ISS|3019575071000010|3657096239000010|6100217624|USZR|420|4055RUPLUS|USZR|A|0|0|173612|24-FEB-16|ISS9DEL|0|1440
2|173358|4055RUPLUS|6100217624|2016-02-25|2016-02-25|2016-02-25|3019575079000010|420|Z1AA|Z2|ISS|3019575079000010|3657106673000010|6100217624|USZR|420|4055RUPLUS|USZR|A|0|0|173613|25-FEB-16|ISS9DEL|0|1440
2|182357|4055RUPLUS|6101054110|2016-02-24|2016-02-24|2016-02-24|3019568349000170|570|Z1AA|Z2|ISS|3019568349000170|3657074455000010|6101054110|USFD|570|4055RUPLUS|USFD|A|0|0|182649|24-FEB-16|ISS9DEL|0|1440
0|0|4055RUPLUS|6101056528|2016-02-27|2016-02-27|2016-02-27|3019570096000090|570|Z1AA|Z2|ISS|3019570096000090|3657073020000010|6101056528|US2Z|570|4055RUPLUS||A|0|0|0||UNMET|0|0
2|182434|4055RUPLUS|6101057064|2016-02-25|2016-02-25|2016-02-25|3019569752000020|570|Z1AA|Z2|ISS|3019569752000020|3657107828000010|6101057064|USOZ|570|4055RUPLUS|USOZ|A|0|0|182726|25-FEB-16|ISS9DEL|0|1440
2|182545|4055RUPLUS|6101062959|2016-02-24|2016-02-24|2016-02-24|3019570265000030|570|Z1AA|Z2|ISS|3019570265000030|3657083387000010|6101062959|UT29|570|4055RUPLUS|UT29|A|0|0|182837|24-FEB-16|ISS9DEL|0|1440
2|182595|4055RUPLUS|6101065723|2016-03-02|2016-03-02|2016-03-02|3019574538000010|570|Z1AA|Z1|CPU|3019574538000010|3657063207000010|6101065723|USMR|570|4055RUPLUS|USMR|A|0|0|182887|02-MAR-16|ISS9DEL|0|1440
2|182658|4055RUPLUS|6101069738|2016-02-23|2016-02-23|2016-02-23|3019569087000770|570|Z1AA|Z1|CPU|3019569087000770|3657059082000010|6101069738|UT76|570|4055RUPLUS|UT76|A|0|0|182950|23-FEB-16|ISS9DEL|0|1440
2|182658|4055RUPLUS|6101069738|2016-02-23|2016-02-23|2016-02-23|3019569087000810|570|Z1AA|Z1|CPU|3019569087000810|3657059113000010|6101069738|UT76|570|4055RUPLUS|UT76|A|0|0|182950|23-FEB-16|ISS9DEL|0|1440
2|182659|4055RUPLUS|6101069738|2016-02-24|2016-02-24|2016-02-24|3019569087000740|570|Z1AA|Z1|CPU|3019569087000740|3657059139000010|6101069738|UT76|570|4055RUPLUS|UT76|A|0|0|182951|24-FEB-16|ISS9DEL|0|1440
2|182659|4055RUPLUS|6101069738|2016-02-24|2016-02-24|2016-02-24|3019569087000850|570|Z1AA|Z1|CPU|3019569087000850|3657059166000010|6101069738|UT76|570|4055RUPLUS|UT76|A|0|0|182951|24-FEB-16|ISS9DEL|0|1440
2|182661|4055RUPLUS|6101069738|2016-02-26|2016-02-26|2016-02-26|3019569087000460|570|Z1AA|Z1|CPU|3019569087000460|3657059287000010|6101069738|UT76|570|4055RUPLUS|UT76|A|0|0|182953|26-FEB-16|ISS9DEL|0|1440
2|182661|4055RUPLUS|6101069738|2016-02-26|2016-02-26|2016-02-26|3019569087000700|570|Z1AA|Z1|CPU|3019569087000700|3657059316000010|6101069738|UT76|570|4055RUPLUS|UT76|A|0|0|182953|26-FEB-16|ISS9DEL|0|1440
0|0|4055RUCUST|4000000343|2016-02-24|2016-02-24|2016-02-24|3019582855000001|570|Z1AA|Z2|ISS|3019582855000001|3657097441000010|4000000343|USA4|570|4055RUCUST||A|0|0|0||UNMET|0|0
2|119704|4055RUPLUS|4000001524|2016-02-23|2016-02-23|2016-02-23|3019569068000140|570|Z1AA|Z1|CPU|3019569068000140|3657059021000010|4000001524|USE1|570|4055RUPLUS|USE1|A|0|0|119906|23-FEB-16|ISS9DEL|0|1440
2|119706|4055RUPLUS|4000001524|2016-02-25|2016-02-25|2016-02-25|3019569068000200|570|Z1AA|Z1|CPU|3019569068000200|3657059110000010|4000001524|USE1|570|4055RUPLUS|USE1|A|0|0|119908|25-FEB-16|ISS9DEL|0|1440
2|119708|4055RUPLUS|4000001524|2016-02-27|2016-02-27|2016-02-27|3019569068000420|570|Z1AA|Z1|CPU|3019569068000420|3657059184000010|4000001524|USE1|570|4055RUPLUS|USE1|A|0|0|119910|27-FEB-16|ISS9DEL|0|1440
2|119708|4055RUPLUS|4000001524|2016-02-27|2016-02-27|2016-02-27|3019569068000550|570|Z1AA|Z1|CPU|3019569068000550|3657071828000010|4000001524|USE1|570|4055RUPLUS|USE1|A|0|0|119910|27-FEB-16|ISS9DEL|0|1440
2|119708|4055RUPLUS|4000001524|2016-02-27|2016-02-27|2016-02-27|3019569068000560|570|Z1AA|Z1|CPU|3019569068000560|3657071831000010|4000001524|USE1|570|4055RUPLUS|USE1|A|0|0|119910|27-FEB-16|ISS9DEL|0|1440
2|119805|4055RUPLUS|4000002655|2016-02-23|2016-02-23|2016-02-23|3019569042000140|570|Z1AA|Z2|ISS|3019569042000140|3657090150000010|4000002655|USIL|570|4055RUPLUS|USIL|A|0|0|120007|23-FEB-16|ISS9DEL|0|1440
2|119805|4055RUPLUS|4000002655|2016-02-23|2016-02-23|2016-02-23|3019569042000160|570|Z1AA|Z2|ISS|3019569042000160|3657090187000010|4000002655|USIL|570|4055RUPLUS|USIL|A|0|0|120007|23-FEB-16|ISS9DEL|0|1440
2|173177|4055RUPLUS|6100209429|2016-02-23|2016-02-23|2016-02-23|3019583448000010|570|Z1AA|Z2|ISS|3019583448000010|3657085610000010|6100209429|USRE|570|4055RUPLUS|USRE|A|0|0|173432|23-FEB-16|ISS9DEL|0|1440
2|171049|4055RUPLUS|5000692432|2016-02-25|2016-02-25|2016-02-25|3019584652000013|570|Z1AA|Z2|ISS|3019584652000013|3657083434000010|5000692432|US8X|570|4055RUPLUS|US8X|A|0|0|171292|25-FEB-16|ISS9DEL|0|1440
5|51002|4001AI|5000754735|2016-02-23|2016-02-23|2016-02-23|3129203327000080|450|Z1BA|Z2|COL|3129203327000080|3750313720000010|USM6|5000754735|450|4001AI|USM6|A|0|0|51088|23-FEB-16|COL9DEL|0|1440
5|51007|4001AI|5000754735|2016-02-24|2016-02-24|2016-02-24|3129203327000110|450|Z1BA|Z2|COL|3129203327000110|3750329898000010|USM6|5000754735|450|4001AI|USM6|A|0|0|51093|24-FEB-16|COL9DEL|0|1440
5|51021|4001AI|5000754735|2016-02-26|2016-02-26|2016-02-26|3129203327000240|450|Z1BA|Z2|COL|3129203327000240|3750356399000010|USM6|5000754735|450|4001AI|USM6|A|0|0|51105|26-FEB-16|COL9DEL|0|1440
5|51002|4001AI|5000754735|2016-02-23|2016-02-23|2016-02-23|3129239600000070|450|Z1BA|Z2|COL|3129239600000070|3750358029000010|USM6|5000754735|450|4001AI|USM6|A|0|0|51088|23-FEB-16|COL9DEL|0|1440
5|20875|4001AI|5000754738|2016-02-23|2016-02-23|2016-02-23|3129203912000140|450|Z1BA|Z2|COL|3129203912000140|3750351680000010|USE1|5000754738|450|4001AI|USE1|A|0|0|0|| |-1|1440
5|20875|4001AI|5000754738|2016-02-23|2016-02-23|2016-02-23|3129203903000240|450|Z1BA|Z2|COL|3129203903000240|3750351689000010|USE1|5000754738|450|4001AI|USE1|A|0|0|0|| |-1|1440
5|20875|4001AI|5000754738|2016-02-23|2016-02-23|2016-02-23|3129203903000280|450|Z1BA|Z2|COL|3129203903000280|3750351697000010|USE1|5000754738|450|4001AI|USE1|A|0|0|0|| |-1|1440
2|119806|4055RUPLUS|4000002655|2016-02-24|2016-02-24|2016-02-24|3019569042000200|570|Z1AA|Z2|ISS|3019569042000200|3657101759000010|4000002655|USIL|570|4055RUPLUS|USIL|A|0|0|120008|24-FEB-16|ISS9DEL|0|1440
2|121287|4055RUPLUS|4000055968|2016-02-23|2016-02-23|2016-02-23|3019607529000001|570|Z1AA|Z2|ISS|3019607529000001|3657107918000010|4000055968|USQG|570|4055RUPLUS|USQG|A|0|0|121494|23-FEB-16|ISS9DEL|0|1440
5|80516|4001AI|4000004749|2016-02-24|2016-02-24|2016-02-24|3129202668000270|450|Z1BA|Z2|COL|3129202668000270|3750365949000010|USZA|4000004749|450|4001AI|USZA|A|0|0|80635|24-FEB-16|COL9DEL|0|1440
0|0|4055RUPLUS|4000011185|2016-02-23|2016-02-22|2016-02-23|3019568809000170|570|Z1AA|Z1|CPU|3019568809000170|3657058852000010|4000011185|UT74|570|4055RUPLUS||A|0|0|0||UNMET|0|0
2|119944|4055RUPLUS|4000011185|2016-02-25|2016-02-24|2016-02-25|3019568809000080|570|Z1AA|Z1|CPU|3019568809000080|3657058897000010|4000011185|UT74|570|4055RUPLUS|UT74|A|0|0|120146|24-FEB-16|ISS9DEL|1440|1440
2|119989|4055RUPLUS|4000013758|2016-02-25|2016-02-25|2016-02-25|3019568921000100|562|Z1AA|Z2|ISS|3019568921000100|3657106639000010|4000013758|USYH|562|4055RUPLUS|USYH|A|0|0|120191|25-FEB-16|ISS9DEL|0|1440
2|120208|4055RUPLUS|4000025547|2016-02-23|2016-02-23|2016-02-23|3019568002000260|570|Z1AA|Z2|ISS|3019568002000260|3657084977000010|4000025547|USQ4|570|4055RUPLUS|USQ4|A|0|0|120410|23-FEB-16|ISS9DEL|0|1440
2|120209|4055RUPLUS|4000025547|2016-02-24|2016-02-24|2016-02-24|3019568002000310|570|Z1AA|Z2|ISS|3019568002000310|3657084995000010|4000025547|USQ4|570|4055RUPLUS|USQ4|A|0|0|120411|24-FEB-16|ISS9DEL|0|1440
2|120211|4055RUPLUS|4000025547|2016-02-26|2016-02-26|2016-02-26|3019568002000360|570|Z1AA|Z2|ISS|3019568002000360|3657085004000010|4000025547|USQ4|570|4055RUPLUS|USQ4|A|0|0|120413|26-FEB-16|ISS9DEL|0|1440
2|120291|4055RUPLUS|4000029626|2016-02-24|2016-02-24|2016-02-24|3019484306000030|570|Z1AA|Z2|ISS|3019484306000030|3657102224000010|4000029626|UT43|570|4055RUPLUS|UT43|A|0|0|120493|24-FEB-16|ISS9DEL|0|1440
2|120300|4055RUPLUS|4000029633|2016-02-23|2016-02-23|2016-02-23|3019570023000013|570|Z1AA|Z2|ISS|3019570023000013|3657072766000010|4000029633|USQ8|570|4055RUPLUS|USQ8|A|0|0|120502|23-FEB-16|ISS9DEL|0|1440
2|120361|4055RUPLUS|4000031777|2016-02-23|2016-02-23|2016-02-23|3019568275000190|570|Z1AA|Z2|ISS|3019568275000190|3657073192000010|4000031777|US8X|570|4055RUPLUS|US8X|A|0|0|120563|23-FEB-16|ISS9DEL|0|1440
2|120364|4055RUPLUS|4000031777|2016-02-25|2016-02-25|2016-02-25|3019568275000410|570|Z1AA|Z2|ISS|3019568275000410|3657073200000010|4000031777|US8X|570|4055RUPLUS|US8X|A|0|0|120566|25-FEB-16|ISS9DEL|0|1440
2|120365|4055RUPLUS|4000031777|2016-02-26|2016-02-26|2016-02-26|3019568275000270|570|Z1AA|Z2|ISS|3019568275000270|3657073202000010|4000031777|US8X|570|4055RUPLUS|US8X|A|0|0|120567|26-FEB-16|ISS9DEL|0|1440
0|0|4001AI|4000031989|2016-02-27|2016-02-27|2016-02-27|3129203812000010|350|Z1BA|Z2|COL|3129203812000010|3750368568000010|UT2J|4000031989|350|4001AI||A|0|0|0||UNMET|0|0
2|120437|4055RUPLUS|4000034515|2016-02-23|2016-02-23|2016-02-23|3019527940000190|570|Z1AA|Z2|ISS|3019527940000190|3657071656000010|4000034515|UT29|570|4055RUPLUS|UT29|A|0|0|120639|23-FEB-16|ISS9DEL|0|1440
2|120438|4055RUPLUS|4000034515|2016-02-24|2016-02-24|2016-02-24|3019527940000220|570|Z1AA|Z2|ISS|3019527940000220|3657071664000010|4000034515|UT29|570|4055RUPLUS|UT29|A|0|0|120640|24-FEB-16|ISS9DEL|0|1440
2|120438|4055RUPLUS|4000034515|2016-02-24|2016-02-24|2016-02-24|3019527940000230|570|Z1AA|Z2|ISS|3019527940000230|3657071666000010|4000034515|UT29|570|4055RUPLUS|UT29|A|0|0|120640|24-FEB-16|ISS9DEL|0|1440
2|120439|4055RUPLUS|4000034515|2016-02-25|2016-02-25|2016-02-25|3019527940000270|570|Z1AA|Z2|ISS|3019527940000270|3657071671000010|4000034515|UT29|570|4055RUPLUS|UT29|A|0|0|120641|25-FEB-16|ISS9DEL|0|1440
